STATE,NAME,YEAR,AVG,G,PA,AB,R,RBI,H,1B,2B,3B,HR,TB,EB,BB,IBB,HBP,SO,GIDP,SAC,SF,SB,CS,OBP,SLG,TA,G/F,KBB
°h§Ð,³¯¤¸¥Ò,2007,0.233,64,141,133,16,18,31,22,6,0,3,46,9,4,0,0,22,3,1,3,3,0,0.25,0.346,0.596,0.787,0.18
°h§Ð,³¯¦¿©M,2007,0.267,63,191,176,15,26,47,42,3,0,2,56,5,7,0,2,31,5,4,2,1,0,0.299,0.318,0.617,1.419,0.29
°h§Ð,ªL©ú¾Ë,2007,0.322,59,233,205,34,15,66,56,8,1,1,79,10,15,1,8,31,1,4,1,5,4,0.389,0.385,0.774,1.628,0.74
°h§Ð,³¯¥Ã­õ,2007,0.223,58,108,94,11,6,21,17,3,0,1,27,4,8,0,3,17,4,3,0,1,0,0.305,0.287,0.592,1.95,0.65
°h§Ð,ªL¬z¥­,2007,0.235,56,161,149,12,24,35,25,8,0,2,49,10,7,0,2,31,4,2,1,0,0,0.277,0.329,0.606,1.205,0.29
°h§Ð,³¯·ç©÷,2007,0.302,55,107,96,6,7,29,26,2,0,1,34,3,4,0,4,12,2,1,2,0,0,0.349,0.354,0.703,1.522,0.67
°h§Ð,¶¾³Ó½å,2007,0.197,53,169,147,9,11,29,23,4,2,0,37,6,11,0,5,12,6,5,1,0,1,0.274,0.252,0.526,2.862,1.33
°h§Ð,·¨¶i¶¯,2007,0.205,52,87,78,4,8,16,12,3,1,0,21,4,8,0,1,16,1,0,0,1,0,0.287,0.269,0.556,2.067,0.56
°h§Ð,´¿®a½å,2007,0.242,51,101,91,6,9,22,18,2,2,0,28,4,9,0,0,32,2,0,1,0,0,0.307,0.308,0.615,1.235,0.28
°h§Ð,´¿Ãè®p,2007,0.188,51,52,48,6,5,9,7,1,1,0,12,2,3,0,0,17,1,1,0,1,0,0.235,0.25,0.485,2.286,0.18
°h§Ð,¥d¬¥´µ,2007,0.359,50,223,195,27,52,70,46,16,0,8,110,24,20,2,3,40,6,0,5,2,1,0.417,0.564,0.981,0.765,0.58
°h§Ð,¥Ûª÷¨ü,2007,0.224,49,96,85,6,9,19,18,1,0,0,20,1,9,0,0,10,5,0,2,0,1,0.292,0.235,0.527,0.933,0.9
°h§Ð,¶À®õÀs,2007,0.297,48,127,118,16,17,35,27,6,0,2,47,8,3,0,1,15,1,5,0,3,0,0.32,0.398,0.718,1.433,0.27
°h§Ð,¦¶ÂE´Ë,2007,0.183,46,92,82,14,6,15,13,1,1,0,18,2,4,0,0,17,2,5,1,0,1,0.218,0.22,0.438,1.24,0.24
°h§Ð,§d¬f§»,2007,0.243,45,85,70,9,6,17,13,3,1,0,22,4,8,0,1,16,2,6,0,0,0,0.329,0.314,0.643,1.389,0.56
°h§Ð,¶À¶Q¸Î,2007,0.231,44,94,78,9,19,18,13,3,1,1,26,5,9,0,2,19,0,0,5,2,0,0.309,0.333,0.642,0.643,0.58
°h§Ð,¼ï©¾­³,2007,0.237,43,165,156,11,21,37,29,6,0,2,49,8,3,0,2,23,8,1,3,2,2,0.256,0.314,0.57,1.128,0.22
°h§Ð,Áé®aÄ_,2007,0.221,42,87,77,8,5,17,17,0,0,0,17,0,6,0,0,16,3,3,0,2,0,0.277,0.221,0.498,2.133,0.38
°h§Ð,¦Òµá,2007,0.26,40,180,146,37,33,38,18,9,0,11,80,20,24,0,9,34,1,0,1,0,0,0.394,0.548,0.942,0.744,0.97
°h§Ð,³¯­PÄP,2007,0.192,40,62,52,9,9,10,8,2,0,0,12,2,3,0,0,11,2,5,2,0,0,0.228,0.231,0.459,1.923,0.27
°h§Ð,³¢¤@®p,2007,0.179,40,91,84,9,10,15,11,4,0,0,19,4,4,0,1,32,2,2,0,0,0,0.225,0.226,0.451,2.9,0.16
°h§Ð,§d¨Îºa,2007,0.232,39,72,56,10,2,13,13,0,0,0,13,0,12,0,1,8,5,3,0,3,0,0.377,0.232,0.609,2.8,1.63
°h§Ð,¾G¤D¤å,2007,0.158,39,60,57,8,3,9,7,1,0,1,13,2,3,0,0,18,2,0,0,0,0,0.2,0.228,0.428,0.875,0.17
°h§Ð,¶À¤p°¶,2007,0.307,38,114,101,13,8,31,23,5,2,1,43,8,11,0,1,30,7,1,0,0,1,0.381,0.426,0.807,2.727,0.4
°h§Ð,ªL¸t³Í,2007,0.179,37,72,67,3,16,12,8,1,0,3,22,4,5,0,0,22,1,0,0,0,0,0.236,0.328,0.564,0.737,0.23
°h§Ð,§f«T¶¯,2007,0.218,36,79,78,9,3,17,15,2,0,0,19,2,1,0,0,10,2,0,0,2,0,0.228,0.244,0.472,1.217,0.1
°h§Ð,¶À©¾¸q,2007,0.247,34,99,93,9,11,23,18,3,1,1,31,5,4,0,1,6,3,1,0,1,0,0.286,0.333,0.619,1.241,0.83
°h§Ð,¬Iµ¾³Í,2007,0.125,34,28,24,5,3,3,2,1,0,0,4,1,2,0,0,9,0,2,0,2,0,0.192,0.167,0.359,1.333,0.22
°h§Ð,¶À¥ÌÀM,2007,0.337,33,107,98,12,10,33,27,5,0,1,41,6,8,0,1,12,6,0,0,0,1,0.393,0.418,0.811,1.038,0.75
°h§Ð,³\¸tªN,2007,0.274,33,67,62,6,4,17,15,2,0,0,19,2,4,0,0,8,1,0,1,0,1,0.313,0.306,0.619,1.714,0.5
°h§Ð,¬Iª÷¨å,2007,0.356,32,47,45,7,4,16,14,2,0,0,18,2,2,0,0,9,2,0,0,0,0,0.383,0.4,0.783,1.222,0.22
°h§Ð,ªF¥§,2007,0.339,32,132,121,20,25,41,25,8,0,8,73,16,4,0,4,20,3,0,3,5,1,0.371,0.603,0.974,0.969,0.4
°h§Ð,·¨³Õ¤Ð,2007,0.264,31,58,53,8,4,14,14,0,0,0,14,0,3,0,0,12,2,2,0,1,0,0.304,0.264,0.568,1.231,0.25
°h§Ð,³¯­P»·,2007,0.369,30,118,111,20,27,41,25,11,1,4,66,16,5,0,0,18,2,0,2,0,0,0.39,0.595,0.985,0.35,0.28
°h§Ð,­è¤O¤h,2007,0.336,29,127,113,19,18,38,27,9,0,2,53,11,13,0,1,17,4,0,0,0,0,0.409,0.469,0.878,1.148,0.82
°h§Ð,°ª¬FµØ,2007,0.29,29,81,69,9,8,20,14,5,0,1,28,6,9,0,0,12,2,1,2,0,0,0.363,0.406,0.769,0.739,0.75
°h§Ð,³\®p»«,2007,0.241,25,34,29,3,2,7,7,0,0,0,7,0,4,0,0,3,1,1,0,4,2,0.333,0.241,0.574,3,1.33
°h§Ð,ÃÃ¥»³Õ¥v,2007,0.253,24,79,75,7,6,19,16,2,1,0,23,3,1,0,1,10,6,2,0,0,0,0.273,0.307,0.58,1.286,0.2
°h§Ð,§õ§Ó³Ç,2007,0.218,24,62,55,7,1,12,9,3,0,0,15,3,5,0,0,10,2,2,0,0,0,0.283,0.273,0.556,1.333,0.5
°h§Ð,¤ý«iº³,2007,0.208,24,27,24,6,2,5,4,1,0,0,6,1,3,0,0,7,1,0,0,0,0,0.296,0.25,0.546,1,0.43
°h§Ð,±i®a·½,2007,0.125,24,9,8,6,0,1,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0.222,0.125,0.347,0.333,0.33
°h§Ð,ªô«T¤å,2007,0.156,23,34,32,3,0,5,4,1,0,0,6,1,1,0,0,2,0,1,0,0,0,0.182,0.188,0.37,3.333,0.5
°h§Ð,³¯·N©¾,2007,0.053,22,22,19,1,0,1,0,1,0,0,2,1,3,0,0,14,0,0,0,0,0,0.182,0.105,0.287,0.333,0.21
°h§Ð,±i«Ø»Ê,2007,0.343,21,75,67,10,11,23,13,6,2,2,39,10,4,0,1,14,2,3,0,0,0,0.389,0.582,0.971,1.538,0.36
°h§Ð,±i¨|«O,2007,0.2,20,9,5,2,0,1,1,0,0,0,1,0,2,0,1,2,1,1,0,1,2,0.5,0.2,0.7,0,1.5
°h§Ð,¼B®a»¨,2007,0.207,17,32,29,2,2,6,5,0,1,0,8,1,2,0,0,8,0,1,0,0,0,0.258,0.276,0.534,3,0.25
°h§Ð,ªL¹¥°¶,2007,0.304,15,25,23,4,2,7,5,2,0,0,9,2,2,0,0,5,0,0,0,0,0,0.36,0.391,0.751,1.75,0.4
°h§Ð,±i¥Á¿Î,2007,0.161,15,32,31,2,3,5,3,1,1,0,8,2,1,0,0,10,0,0,0,0,0,0.188,0.258,0.446,1.286,0.1
°h§Ð,½²©v¦ö,2007,0.138,15,34,29,6,1,4,4,0,0,0,4,0,2,0,0,1,3,3,0,0,0,0.194,0.138,0.332,1.7,2
°h§Ð,¤O¼Ú,2007,0.346,14,56,52,9,11,18,14,1,0,3,28,4,3,0,1,9,1,0,0,0,0,0.393,0.538,0.931,1.273,0.44
°h§Ð,¸U¼w²»,2007,0.194,14,32,31,1,1,6,5,1,0,0,7,1,1,0,0,4,1,0,0,0,0,0.219,0.226,0.445,1.333,0.25
°h§Ð,³¯«T½÷,2007,0.167,13,12,12,1,3,2,1,0,0,1,5,1,0,0,0,6,0,0,0,0,0,0.167,0.417,0.584,1,0
°h§Ð,§d¬L½÷,2007,0.182,12,11,11,1,0,2,2,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0.182,0.182,0.364,1.5,0
°h§Ð,¥Û«Û½n,2007,0.318,11,24,22,4,4,7,5,0,2,0,11,2,2,0,0,4,0,0,0,1,0,0.375,0.5,0.875,4.5,0.5
°h§Ð,¬¥¥i,2007,0.195,11,48,41,5,1,8,5,3,0,0,11,3,4,0,3,4,3,0,0,0,0,0.313,0.268,0.581,1.417,1.75
°h§Ð,ªL¹¥°¶,2007,0.333,10,18,18,3,3,6,5,1,0,0,7,1,0,0,0,7,0,0,0,0,0,0.333,0.389,0.722,0.25,0
°h§Ð,¤ý«T¤¯,2007,0.222,10,10,9,1,3,2,2,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0.3,0.222,0.522,4,0.5
°h§Ð,·¨³Õ¶W,2007,0.25,8,10,8,3,0,2,1,1,0,0,3,1,2,0,0,2,1,0,0,0,0,0.4,0.375,0.775,0,1
°h§Ð,°¨«Ò¨º,2007,0.176,7,19,17,1,2,3,3,0,0,0,3,0,1,0,0,4,0,1,0,0,0,0.222,0.176,0.398,0.833,0.25
°h§Ð,¶À¯EµM,2007,0.125,7,9,8,1,0,1,0,1,0,0,2,1,1,0,0,4,0,0,0,0,0,0.222,0.25,0.472,0.5,0.25
°h§Ð,ÅQÀs,2007,0.286,6,23,21,3,5,6,4,1,0,1,10,2,0,0,0,5,2,0,2,0,0,0.261,0.476,0.737,0.714,0
°h§Ð,¼ï·ç¾±,2007,0,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.333,0
°h§Ð,¬xºa§»,2007,0.25,5,4,4,1,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0.25,0.25,0.5,0,0
°h§Ð,³\¶Ç¸Û,2007,0,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
°h§Ð,¤ý§Óºa,2007,0.4,3,7,5,2,1,2,1,1,0,0,3,1,0,0,2,1,0,0,0,0,0,0.571,0.6,1.171,1,2
°h§Ð,§d­×¦|,2007,0,3,4,3,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0,0.25,1,1
°h§Ð,¨Hà±³Ç,2007,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
°h§Ð,´^¬FªY,2007,0.25,1,4,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0.5,0
°h§Ð,±i§Ó±j,2007,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
°h§Ð,¤ýÄP»ô,2007,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
°h§Ð,³\´¼±j,2007,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
°h§Ð,´¿©s©Ó,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
°h§Ð,¼BªÜ»¨,2008,0.236,100,358,309,46,49,73,47,15,3,8,118,26,34,0,4,74,8,0,11,1,0,0.31,0.382,0.692,0.821,0.51
°h§Ð,¥Û§Ó°¶,2008,0.332,99,431,397,64,46,132,106,23,3,0,161,26,24,0,5,34,14,4,1,2,4,0.377,0.406,0.783,1.765,0.85
°h§Ð,³¯«a¥ô,2008,0.348,98,440,400,58,77,139,118,13,7,1,169,21,24,4,11,27,14,1,4,4,3,0.396,0.423,0.819,1.49,1.3
°h§Ð,¶ÀÀs¸q,2008,0.308,98,462,413,89,57,127,71,40,4,12,211,56,38,2,7,78,9,2,2,13,7,0.374,0.511,0.885,1.33,0.58
²{§Ð,¤ý³Ó°¶,2008,0.257,97,444,381,61,36,98,75,17,4,2,129,23,32,2,19,58,11,11,1,24,6,0.344,0.339,0.683,1.116,0.88
°h§Ð,¶À¥¿°¶,2008,0.242,97,386,339,53,30,82,68,9,3,2,103,14,33,0,2,57,5,12,0,18,8,0.313,0.304,0.617,1.099,0.61
°h§Ð,¸­§g¼ý,2008,0.225,97,337,311,26,26,70,58,11,1,0,83,12,20,0,0,32,14,5,1,2,3,0.271,0.267,0.538,1.471,0.63
²{§Ð,°ª°ê¼y,2008,0.332,96,432,395,60,74,131,94,28,2,7,184,37,24,1,8,49,10,0,5,0,0,0.377,0.466,0.843,1,0.65
°h§Ð,¥¬¹p,2008,0.33,96,420,361,90,102,119,68,26,1,24,219,51,43,4,9,39,8,0,7,0,0,0.407,0.607,1.014,0.556,1.33
°h§Ð,¾G¹FÂE,2008,0.277,95,372,339,43,30,94,75,14,4,1,119,19,20,0,9,36,8,3,1,5,6,0.333,0.351,0.684,1.173,0.81
°h§Ð,ªL©v¨k,2008,0.262,94,325,294,29,30,77,60,12,3,2,101,17,18,0,2,46,3,8,3,11,5,0.306,0.344,0.65,1.022,0.43
°h§Ð,°ªÞ³,2008,0.296,93,363,304,36,45,90,73,14,3,0,110,17,51,0,0,51,15,3,5,1,1,0.392,0.362,0.754,1.085,1
°h§Ð,³¢»Ê¤¯,2008,0.313,89,374,320,60,39,100,71,19,6,4,143,29,45,0,6,58,5,0,3,4,3,0.404,0.447,0.851,1.538,0.88
°h§Ð,¤ý¶Ç®a,2008,0.301,89,353,316,35,50,95,73,15,3,4,128,22,29,0,2,30,9,0,6,0,1,0.357,0.405,0.762,0.807,1.03
°h§Ð,½²«Ø°¶,2008,0.298,89,305,262,43,17,78,58,16,3,1,103,20,38,1,2,48,7,2,1,3,3,0.389,0.393,0.782,1.623,0.83
°h§Ð,³¯§J¦|,2008,0.294,89,337,303,34,39,89,70,17,1,1,111,19,24,0,3,34,7,5,2,0,0,0.349,0.366,0.715,1.354,0.79
°h§Ð,³¯³s§»,2008,0.314,87,366,309,50,65,97,62,22,0,13,158,35,50,1,4,55,7,0,3,2,6,0.413,0.511,0.924,0.798,0.98
°h§Ð,³¯§Ó°¶,2008,0.276,87,320,301,27,43,83,59,18,2,4,117,24,16,1,2,58,9,0,1,2,1,0.316,0.389,0.705,1.439,0.31
°h§Ð,±i«Ø»Ê,2008,0.261,87,367,333,53,24,87,75,7,3,2,106,12,18,2,12,45,8,2,2,7,7,0.321,0.318,0.639,1.253,0.67
²{§Ð,©P«ä»ô,2008,0.33,85,377,336,60,34,111,80,20,7,4,157,31,35,1,2,56,5,1,3,12,4,0.394,0.467,0.861,0.911,0.66
°h§Ð,³¯¤¸¥Ò,2008,0.261,84,301,280,30,31,73,51,17,3,2,102,22,12,1,3,52,8,0,6,5,1,0.292,0.364,0.656,0.809,0.29
°h§Ð,§õ¸q°¶,2008,0.199,84,280,261,22,28,52,36,11,1,4,77,16,8,0,4,88,11,6,1,1,1,0.234,0.295,0.529,1.098,0.14
°h§Ð,¼ïªZ¶¯,2008,0.346,83,322,266,72,47,92,53,22,4,13,161,39,50,1,5,26,5,0,1,8,3,0.457,0.605,1.062,1.014,2.12
°h§Ð,´¿µØ°¶,2008,0.276,83,292,272,24,25,75,64,8,2,1,90,11,11,0,3,33,6,4,2,7,2,0.309,0.331,0.64,1.5,0.42
°h§Ð,³¯®p¥Á,2008,0.261,83,295,261,33,29,68,54,12,1,1,85,14,22,1,3,30,6,5,4,0,0,0.321,0.326,0.647,1.098,0.83
°h§Ð,±i®õ¤s,2008,0.344,82,326,302,46,65,104,75,17,1,11,156,29,18,3,5,41,14,0,1,6,2,0.39,0.517,0.907,1.052,0.56
°h§Ð,´^¬F¶{,2008,0.391,81,342,284,50,60,111,86,17,0,8,152,25,51,6,3,50,11,0,4,23,1,0.482,0.535,1.017,1.761,1.08
°h§Ð,³¯­P»·,2008,0.302,81,375,334,71,50,101,68,19,3,11,159,33,32,2,4,36,6,0,5,17,3,0.365,0.476,0.841,0.603,1
²{§Ð,ªL´¼³Ó,2008,0.318,79,344,289,52,65,92,66,12,3,11,143,26,37,2,7,67,7,0,11,11,2,0.395,0.495,0.89,0.679,0.66
°h§Ð,³¢©§µa,2008,0.237,78,254,232,34,41,55,34,13,0,8,92,21,21,0,0,52,2,0,1,1,2,0.299,0.397,0.696,1.066,0.4
°h§Ð,´¿»¨¾s,2008,0.28,77,263,232,33,33,65,45,15,0,5,95,20,22,2,3,36,5,3,3,2,1,0.346,0.409,0.755,0.803,0.69
°h§Ð,³¢¤@®p,2008,0.274,77,232,197,28,19,54,40,9,2,3,76,14,21,0,5,53,3,9,0,2,0,0.359,0.386,0.745,1.829,0.49
°h§Ð,°ª§Óºõ,2008,0.241,77,254,224,18,28,54,46,6,0,2,66,8,16,0,5,29,4,4,5,0,0,0.3,0.295,0.595,0.961,0.72
°h§Ð,¶§´Ë,2008,0.305,76,315,269,47,40,82,58,22,1,1,109,24,40,1,2,54,3,0,4,2,5,0.394,0.405,0.799,1.076,0.78
°h§Ð,¼ï©¾­³,2008,0.288,76,252,233,21,45,67,48,12,1,6,99,19,16,2,1,51,5,0,2,1,0,0.333,0.425,0.758,1.34,0.33
°h§Ð,³¯·ç®¶,2008,0.267,76,298,262,23,28,70,62,8,0,0,78,8,24,0,2,32,12,6,4,3,3,0.329,0.298,0.627,1.576,0.81
°h§Ð,¶À®õÀs,2008,0.207,76,179,169,20,13,35,26,6,0,3,50,9,5,0,1,33,7,3,1,3,3,0.233,0.296,0.529,1.019,0.18
°h§Ð,¦¶ÂE´Ë,2008,0.277,75,210,188,36,20,52,44,7,0,1,62,8,7,0,8,28,6,5,2,11,4,0.327,0.33,0.657,1.3,0.54
°h§Ð,§d®a½÷,2008,0.264,75,184,174,21,14,46,37,7,2,0,57,9,5,0,0,35,3,3,2,3,2,0.282,0.328,0.61,0.922,0.14
°h§Ð,¶À©¾¸q,2008,0.268,74,261,228,18,25,61,47,10,1,3,82,14,23,0,6,25,1,1,3,0,1,0.346,0.36,0.706,1.179,1.16
°h§Ð,±i®a¯E,2008,0.215,73,169,149,16,14,32,30,1,1,0,35,2,14,1,2,32,3,3,1,5,0,0.289,0.235,0.524,1.543,0.5
°h§Ð,½±´¼Áo,2008,0.291,72,241,213,26,29,62,49,9,3,1,80,13,17,0,4,38,7,4,3,3,2,0.35,0.376,0.726,1.449,0.55
°h§Ð,³\°ê¶©,2008,0.24,72,253,242,20,20,58,44,11,0,3,78,14,7,0,1,53,9,1,2,1,2,0.262,0.322,0.584,1,0.15
°h§Ð,ÁÂ¨Î½å,2008,0.288,71,302,264,51,53,76,52,7,0,17,134,24,37,3,0,76,3,0,1,4,1,0.374,0.508,0.882,0.738,0.49
°h§Ð,§E¶i¼w,2008,0.274,71,242,215,31,22,59,51,7,0,1,69,8,16,1,0,28,6,11,0,5,3,0.325,0.321,0.646,1.725,0.57
°h§Ð,´¿®a½å,2008,0.239,71,240,201,19,32,48,34,9,1,4,71,14,29,0,4,55,6,0,6,0,1,0.338,0.353,0.691,1.039,0.6
°h§Ð,¶À¬Fµa,2008,0.228,71,248,224,20,24,51,39,10,1,1,66,12,21,0,1,52,1,1,1,0,0,0.296,0.295,0.591,0.984,0.42
°h§Ð,ÅQº~,2008,0.323,70,303,266,42,56,86,53,23,0,10,139,33,22,3,11,32,10,3,1,0,0,0.397,0.523,0.92,1.338,1.03
°h§Ð,·¨ªQ©¶,2008,0.286,70,247,227,47,16,65,58,5,2,0,74,7,15,0,2,20,2,1,2,9,0,0.333,0.326,0.659,1.042,0.85
°h§Ð,Ä¬«Øºa,2008,0.185,70,128,119,10,11,22,17,3,1,1,30,5,7,0,0,28,0,2,0,4,1,0.23,0.252,0.482,0.775,0.25
°h§Ð,ªLÂE»·,2008,0.301,69,201,183,19,27,55,43,7,2,3,75,12,17,0,1,31,7,0,0,0,1,0.363,0.41,0.773,1.109,0.58
°h§Ð,¾G¥ü¦æ,2008,0.277,69,262,238,32,21,66,56,8,1,1,79,10,18,0,1,37,5,2,3,2,1,0.327,0.332,0.659,0.687,0.51
°h§Ð,¤ý©y¥Á,2008,0.271,69,233,210,26,19,57,48,9,0,0,66,9,12,0,2,24,6,9,0,3,5,0.317,0.314,0.631,1.556,0.58
°h§Ð,§f«T¶¯,2008,0.19,69,183,163,16,23,31,25,3,1,2,42,6,15,1,3,27,2,2,0,6,1,0.271,0.258,0.529,1.184,0.67
°h§Ð,ªLÀA³¹,2008,0.187,69,215,193,20,14,36,23,10,0,3,55,13,17,0,1,43,6,4,0,3,1,0.256,0.285,0.541,0.903,0.42
°h§Ð,¤ý«H¥Á,2008,0.292,68,200,185,17,17,54,44,7,3,0,67,10,12,1,1,22,1,1,1,3,0,0.337,0.362,0.699,0.85,0.59
°h§Ð,³¯Ãh¤s,2008,0.248,68,227,206,19,32,51,45,5,0,1,59,6,16,0,0,30,7,3,2,0,2,0.299,0.286,0.585,2.333,0.53
°h§Ð,³¢©§µú,2008,0.308,67,272,240,33,31,74,50,15,1,8,115,24,27,1,2,47,5,3,0,2,1,0.383,0.479,0.862,0.877,0.62
°h§Ð,³¯ª÷¾W,2008,0.367,66,279,240,52,70,88,53,17,2,16,157,35,31,3,2,53,4,0,6,4,1,0.434,0.654,1.088,0.981,0.62
°h§Ð,¾HãÂ¶§,2008,0.273,66,227,209,27,20,57,47,6,1,3,74,10,12,0,0,33,5,5,1,0,4,0.311,0.354,0.665,1.717,0.36
°h§Ð,³¯¦¿©M,2008,0.259,65,255,232,24,21,60,52,7,1,0,69,8,9,0,4,33,3,8,2,3,0,0.296,0.297,0.593,1.661,0.39
°h§Ð,ªL¥Ã©[,2008,0.201,64,183,164,29,5,33,28,5,0,0,38,5,8,0,8,34,3,3,0,4,1,0.272,0.232,0.504,1.326,0.47
°h§Ð,±i®a·½,2008,0.26,62,195,169,26,9,44,35,7,1,1,56,9,19,0,4,26,2,2,1,1,1,0.347,0.331,0.678,0.962,0.88
°h§Ð,ªL©ú¾Ë,2008,0.203,62,173,148,26,16,30,28,2,0,0,32,2,18,1,2,12,4,2,3,8,1,0.292,0.216,0.508,1.846,1.67
°h§Ð,¬Iª÷¨å,2008,0.195,60,124,113,7,11,22,18,3,1,0,27,4,8,1,0,15,7,1,2,0,0,0.244,0.239,0.483,2.16,0.53
°h§Ð,«Â¯Ç´µ,2008,0.36,59,258,228,33,42,82,55,20,0,7,123,27,20,4,6,19,8,0,4,1,1,0.419,0.539,0.958,1.015,1.37
°h§Ð,®³¯}±[,2008,0.313,59,253,240,31,32,75,60,9,3,3,99,15,9,1,1,25,11,0,3,8,1,0.336,0.413,0.749,1.103,0.4
°h§Ð,±d­õÞ³,2008,0.248,58,183,161,19,10,40,37,2,1,0,44,3,5,0,4,18,3,13,0,3,3,0.288,0.273,0.561,1.829,0.5
°h§Ð,³¯·ç©÷,2008,0.293,57,158,140,17,21,41,31,7,0,3,57,10,10,0,5,17,2,1,2,2,0,0.357,0.407,0.764,1.833,0.88
°h§Ð,¥d¬¥´µ,2008,0.273,57,231,209,34,27,57,36,14,1,6,91,21,17,0,2,45,1,0,3,1,2,0.329,0.435,0.764,0.719,0.42
°h§Ð,§E½å©ú,2008,0.282,56,189,170,17,11,48,45,2,1,0,52,3,11,0,4,26,4,4,0,4,4,0.341,0.306,0.647,1.174,0.58
°h§Ð,³¯¹Å§»,2008,0.241,55,124,116,7,12,28,17,9,0,2,43,11,4,0,3,25,3,0,1,0,1,0.282,0.371,0.653,0.939,0.28
°h§Ð,ªL«a¥ò,2008,0.208,52,138,120,9,10,25,19,3,3,0,34,6,11,1,3,25,3,3,1,0,2,0.289,0.283,0.572,1.643,0.56
°h§Ð,¶§ªF¯q,2008,0.258,50,128,120,14,8,31,26,4,0,1,38,5,5,0,2,22,1,1,0,3,0,0.299,0.317,0.616,1.061,0.32
°h§Ð,¶À¥ÌÀM,2008,0.257,50,165,140,26,12,36,36,0,0,0,36,0,18,0,5,17,3,0,2,3,1,0.358,0.257,0.615,1.07,1.35
°h§Ð,³\¸tªN,2008,0.225,49,131,120,13,9,27,22,4,0,1,34,5,9,1,0,19,4,1,1,1,0,0.277,0.283,0.56,1.303,0.47
°h§Ð,¶À¤p°¶,2008,0.247,48,98,93,12,11,23,17,3,0,3,35,6,4,0,0,21,2,1,0,1,1,0.278,0.376,0.654,1.381,0.19
°h§Ð,³\®p»«,2008,0.26,45,94,73,15,8,19,17,2,0,0,21,2,17,0,1,16,1,2,1,11,5,0.402,0.288,0.69,3.1,1.13
°h§Ð,³¯­PÄP,2008,0.253,44,109,99,17,10,25,21,3,0,1,31,4,3,0,4,14,7,1,2,1,0,0.296,0.313,0.609,2.938,0.5
°h§Ð,½²©v¦ö,2008,0.239,44,84,71,9,8,17,16,1,0,0,18,1,8,0,0,7,6,4,1,1,2,0.313,0.254,0.567,3.333,1.14
°h§Ð,¤ýª÷«i,2008,0.273,43,138,121,13,11,33,27,4,0,2,43,6,15,1,0,13,1,2,0,1,0,0.353,0.355,0.708,1.484,1.15
°h§Ð,§d¬f§»,2008,0.206,43,78,68,10,1,14,13,1,0,0,15,1,3,0,2,12,1,5,0,2,1,0.26,0.221,0.481,1.35,0.42
°h§Ð,·¨¶i¶¯,2008,0.146,43,47,41,3,3,6,5,0,1,0,8,1,5,0,0,14,0,0,1,0,1,0.234,0.195,0.429,1.444,0.36
°h§Ð,Áé©Ó¯§,2008,0.252,42,145,131,22,17,33,23,5,2,3,51,10,11,1,1,25,3,2,0,2,1,0.315,0.389,0.704,1.027,0.48
°h§Ð,°ª«T±j,2008,0.262,41,170,149,16,17,39,28,8,1,2,55,11,17,0,2,27,2,0,2,7,2,0.341,0.369,0.71,1.361,0.7
°h§Ð,¨È§B¦½,2008,0.268,40,156,138,19,19,37,32,2,0,3,48,5,17,2,1,27,3,0,0,0,0,0.353,0.348,0.701,0.805,0.67
°h§Ð,¼B¯ÕªY,2008,0.211,39,85,76,9,7,16,15,1,0,0,17,1,3,0,1,10,1,5,0,3,1,0.25,0.224,0.474,2.235,0.4
°h§Ð,¸­ªøÀs,2008,0.247,37,99,89,8,6,22,21,1,0,0,23,1,5,0,0,15,2,5,0,0,0,0.287,0.258,0.545,2,0.33
°h§Ð,¤ý¤lÛp,2008,0.273,36,96,77,14,10,21,16,4,1,0,27,5,15,0,0,16,0,2,2,0,1,0.383,0.351,0.734,1,0.94
°h§Ð,ªL¹¥°¶,2008,0.238,36,45,42,10,4,10,6,3,0,1,16,4,3,0,0,8,0,0,0,1,0,0.289,0.381,0.67,0.714,0.38
°h§Ð,²ø´º¶P,2008,0.268,32,47,41,8,6,11,8,1,0,2,18,3,5,0,1,7,0,0,0,5,1,0.362,0.439,0.801,2.286,0.86
